time,group,numsprays,area,numcolonies,avgarea
200807.0,A,6,0,0,0
200807.0,A,0,7302.5,11,663.8636363636364
200807.0,B,0,5219.5,7,745.6428571428571
200807.0,B,3,5829.5,51,114.30392156862744
200807.0,A,3,9917.0,85,116.67058823529412
200807.0,B,9,0,0,0
200807.0,A,9,4179.0,21,199.0
202608.0,B,6,5864.5,31,189.17741935483872
202608.0,A,6,0,0,0
202608.0,A,0,7057.5,11,641.5909090909091
202608.0,B,0,4778.0,7,682.5714285714286
202608.0,B,3,6186.5,55,112.48181818181818
202608.0,A,3,10237.0,88,116.32954545454545
202608.0,B,9,0,0,0
202608.0,A,9,4550.0,26,175.0
204410.0,B,6,5731.0,28,204.67857142857142
204410.0,A,6,0,0,0
204410.0,A,0,8310.0,6,1385.0
204410.0,B,0,6688.0,7,955.4285714285714
204410.0,B,3,6717.5,62,108.34677419354838
204410.0,A,3,10186.0,79,128.9367088607595
204410.0,B,9,0,0,0
204410.0,A,9,4395.0,28,156.96428571428572
206212.0,B,6,5726.5,29,197.4655172413793
206212.0,A,6,0,0,0
206212.0,A,0,7055.0,8,881.875
206212.0,B,0,8683.0,5,1736.6
206212.0,B,3,6358.0,63,100.92063492063492
206212.0,A,3,10042.0,84,119.54761904761905
206212.0,B,9,0,0,0
206212.0,A,9,4478.5,28,159.94642857142858
208014.0,B,6,6031.0,32,188.46875
208014.0,A,6,0,0,0
208014.0,A,0,8953.5,8,1119.1875
208014.0,B,0,8210.5,8,1026.3125
208014.0,B,3,6302.0,67,94.05970149253731
208014.0,A,3,6417.5,73,87.91095890410959
208014.0,B,9,0,0,0
208014.0,A,9,3858.5,26,148.40384615384616
209817.0,B,6,6008.0,41,146.53658536585365
209817.0,A,6,0,0,0
209817.0,A,0,8574.0,9,952.6666666666666
209817.0,B,0,10804.5,4,2701.125
209817.0,B,3,6404.5,74,86.54729729729729
209817.0,A,3,7002.0,76,92.13157894736842
209817.0,B,9,0,0,0
209817.0,A,9,4381.5,25,175.26
211619.0,B,6,6283.0,36,174.52777777777777
211619.0,A,6,0,0,0
211619.0,A,0,9019.0,10,901.9
211619.0,B,0,11185.5,7,1597.9285714285713
211619.0,B,3,6451.5,66,97.75
211619.0,A,3,9989.5,82,121.82317073170732
211619.0,B,9,0,0,0
211619.0,A,9,4136.5,25,165.46
213421.0,B,6,5893.5,35,168.38571428571427
213421.0,A,6,0,0,0
213421.0,A,0,10666.5,9,1185.1666666666667
213421.0,B,0,12553.5,5,2510.7
213421.0,B,3,6951.5,76,91.46710526315789
213421.0,A,3,6458.0,86,75.09302325581395
213421.0,B,9,418.0,1,418.0
213421.0,A,9,4568.5,30,152.28333333333333
215223.0,B,6,6350.0,38,167.10526315789474
215223.0,A,6,0,0,0
215223.0,A,0,9829.0,8,1228.625
215223.0,B,0,13367.5,5,2673.5
215223.0,B,3,6974.0,67,104.08955223880596
215223.0,A,3,10455.0,84,124.46428571428571
215223.0,B,9,507.0,2,253.5
215223.0,A,9,4503.5,27,166.7962962962963
217025.0,B,6,6969.0,37,188.35135135135135
217025.0,A,6,0,0,0
217025.0,A,0,10997.0,8,1374.625
217025.0,B,0,13921.5,10,1392.15
217025.0,B,3,7591.5,71,106.9225352112676
217025.0,A,3,10761.5,80,134.51875
217025.0,B,9,695.5,1,695.5
217025.0,A,9,4445.5,26,170.98076923076923
218827.0,B,6,6629.5,44,150.67045454545453
